taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
5796,2016-12-15 21:00:00,2016-12-15 21:00:00,300,0,,225,32,8,5.75,2,0,0,7.75,Credit Card,8,41.880994471,-87.632746489,41.892042136,-87.63186395
5232,2016-12-13 01:00:00,2016-12-13 01:00:00,480,1.5,,504,28,32,7.5,1,0,1,9.5,Credit Card,107,41.88528132,-87.6572332,41.884987192,-87.620992913
1109,2016-12-15 14:15:00,2016-12-15 15:00:00,2340,18,,313,32,76,46.25,0.5,0,0,46.75,Credit Card,82,41.884987192,-87.620992913,41.97907082,-87.903039661
153,2016-12-13 17:15:00,2016-12-13 17:30:00,300,5.2,,792,8,8,5,1,0,0,6,Credit Card,109,41.904935302,-87.649907226,41.89321636,-87.63784421
5131,2016-12-19 08:30:00,2016-12-19 08:45:00,360,0.8,,334,8,8,6,2,0,0,8,Credit Card,109,41.892507781,-87.626214906,41.899155613,-87.626210532
6853,2016-12-07 13:00:00,2016-12-07 13:00:00,420,1.4,,787,32,8,7.25,0,0,0,7.25,Cash,107,41.877406123,-87.621971652,41.898331794,-87.620762865
6290,2016-12-06 15:15:00,2016-12-06 15:30:00,300,1.2,,1010,32,28,6.25,1.5,0,0,7.75,Credit Card,101,41.880994471,-87.632746489,41.867902418,-87.642958665
5226,2016-12-06 09:00:00,2016-12-06 09:00:00,360,1.3,,959,8,8,6.5,0,0,0,6.5,Cash,101,41.900265687,-87.63210922,41.89503345,-87.619710672
1460,2016-12-21 13:45:00,2016-12-21 14:00:00,900,0,,334,32,8,9.25,0,0,0,9.25,Cash,107,41.880994471,-87.632746489,41.899155613,-87.626210532
2179,2016-12-30 00:30:00,2016-12-30 00:30:00,240,0.7,,307,32,32,5.5,0,0,0,5.5,Cash,107,41.870607372,-87.622172937,41.877406123,-87.621971652
4675,2016-12-30 19:00:00,2016-12-30 19:00:00,360,0,,16,8,32,6.25,3,0,0,9.25,Credit Card,107,41.89321636,-87.63784421,41.880994471,-87.632746489
7315,2016-12-15 08:30:00,2016-12-15 08:30:00,240,0.6,,16,32,32,5,2,0,0,7,Credit Card,109,41.880994471,-87.632746489,41.880994471,-87.632746489
2918,2016-12-14 20:15:00,2016-12-14 20:15:00,540,0,,225,32,8,7,1.4,0,0,8.4,Credit Card,8,41.880994471,-87.632746489,41.892042136,-87.63186395
8344,2016-12-03 14:15:00,2016-12-03 14:15:00,240,0.6,,334,8,8,5,1,0,1,7,Credit Card,43,41.892507781,-87.626214906,41.899155613,-87.626210532
8710,2016-12-17 05:00:00,2016-12-17 05:30:00,1200,1,,313,8,76,42,0,0,1,43,Cash,107,41.892507781,-87.626214906,41.97907082,-87.903039661
4069,2016-12-21 17:45:00,2016-12-21 18:30:00,2100,2.3,,749,8,28,18.5,3.7,0,0,22.2,Credit Card,10,41.899155613,-87.626210532,41.88528132,-87.6572332
3018,2016-12-18 23:00:00,2016-12-18 23:30:00,1860,18.5,,1023,56,3,46,0,0,4,50,Cash,101,41.785998518,-87.750934289,41.965445784,-87.66319585
4927,2016-12-07 15:30:00,2016-12-07 15:45:00,960,0,,16,8,32,10.25,3.05,0,0,13.3,Credit Card,107,41.904935302,-87.649907226,41.880994471,-87.632746489
32,2016-12-29 21:45:00,2016-12-29 22:00:00,540,0.1,,40,8,28,8.25,2,0,0,10.25,Credit Card,107,41.904935302,-87.649907226,41.885300022,-87.642808466
7517,2016-12-09 18:45:00,2016-12-09 19:00:00,840,0,,807,8,28,9.25,0,0,0,9.25,Cash,8,41.89321636,-87.63784421,41.879255084,-87.642648998
3862,2016-12-07 19:00:00,2016-12-07 19:30:00,1740,0.2,,522,32,7,16.5,3.3,0,0,19.8,Credit Card,107,41.880994471,-87.632746489,41.929046937,-87.651310877
668,2016-12-13 18:00:00,2016-12-13 18:15:00,720,0.1,,970,28,8,9,2,0,1,12,Credit Card,107,41.879255084,-87.642648998,41.892507781,-87.626214906
4202,2016-12-29 19:45:00,2016-12-29 20:15:00,1800,0.8,,919,76,4,33.5,9.6,0,5,48.1,Credit Card,8,41.97907082,-87.903039661,41.972562538,-87.678845966
6650,2016-12-15 10:30:00,2016-12-15 10:45:00,720,1.1,,504,28,32,8,2,0,0,10,Credit Card,109,41.879255084,-87.642648998,41.884987192,-87.620992913
1897,2016-12-17 00:00:00,2016-12-17 00:00:00,120,0.2,,225,8,8,3.75,4,0,1,8.75,Credit Card,109,41.89321636,-87.63784421,41.892042136,-87.63186395
972,2016-12-08 23:45:00,2016-12-08 23:45:00,180,0.4,,970,8,8,4.5,2,0,1,7.5,Credit Card,109,41.890922026,-87.618868355,41.892507781,-87.626214906
1463,2016-12-10 18:15:00,2016-12-10 18:15:00,300,0,,911,32,8,5.25,0,0,1,6.25,Cash,107,41.884987192,-87.620992913,41.890922026,-87.618868355
6717,2016-12-14 10:30:00,2016-12-14 10:45:00,360,0.5,,307,32,32,5.5,2,0,0,7.5,Credit Card,101,41.884987192,-87.620992913,41.877406123,-87.621971652
5548,2016-12-06 20:00:00,2016-12-06 20:15:00,600,2.4,,1046,28,33,9.5,0,0,0,9.5,Cash,107,41.879255084,-87.642648998,41.859349715,-87.617358006
1193,2016-12-13 21:30:00,2016-12-13 21:30:00,300,1,,504,8,32,5.75,0,0,1,6.75,No Charge,101,41.890922026,-87.618868355,41.884987192,-87.620992913
1164,2016-12-31 19:30:00,2016-12-31 19:45:00,240,0,,16,8,32,5.25,0,0,2.5,7.75,Cash,8,41.892507781,-87.626214906,41.880994471,-87.632746489
6305,2016-12-24 14:30:00,2016-12-24 14:30:00,660,0.2,,911,33,8,12.5,2.8,0,1.5,16.8,Credit Card,8,41.859349715,-87.617358006,41.890922026,-87.618868355
2004,2016-12-06 17:45:00,2016-12-06 18:00:00,660,1.8,,911,32,8,8.5,0,0,0,8.5,Cash,10,41.880994471,-87.632746489,41.890922026,-87.618868355
8685,2016-12-14 00:30:00,2016-12-14 00:30:00,240,1.2,,40,28,28,6,0,0,0,6,Cash,107,41.88528132,-87.6572332,41.885300022,-87.642808466
4195,2016-12-17 00:30:00,2016-12-17 00:30:00,420,1.5,,911,32,8,7.5,0,0,1,8.5,Cash,101,41.880994471,-87.632746489,41.890922026,-87.618868355
197,2016-12-06 10:30:00,2016-12-06 10:45:00,840,0,,970,28,8,9,0,0,0,9,Cash,107,41.879255084,-87.642648998,41.892507781,-87.626214906
5257,2016-12-14 22:30:00,2016-12-14 22:30:00,480,1.5,,179,32,32,7.25,2,0,0,9.25,Credit Card,107,41.880994471,-87.632746489,41.870607372,-87.622172937
8696,2016-12-30 15:15:00,2016-12-30 15:30:00,660,0.5,,970,8,8,7,0,0,1,8,Cash,43,41.89503345,-87.619710672,41.892507781,-87.626214906
812,2016-12-30 23:15:00,2016-12-30 23:30:00,540,0,,16,8,32,7.5,2,0,1,10.5,Credit Card,107,41.892507781,-87.626214906,41.880994471,-87.632746489
4320,2016-12-01 09:45:00,2016-12-01 10:00:00,1080,2.6,,676,8,28,11.75,0,0,0,11.75,Cash,109,41.900265687,-87.63210922,41.879066994,-87.657005027
6786,2016-12-13 09:15:00,2016-12-13 09:15:00,360,0.4,,792,28,8,5.5,2,0,0,7.5,Credit Card,107,41.885300022,-87.642808466,41.89321636,-87.63784421
4301,2016-12-02 11:30:00,2016-12-02 11:45:00,900,0.1,,16,8,32,10,3,0,0,13,Credit Card,8,41.89503345,-87.619710672,41.880994471,-87.632746489
2283,2016-12-27 15:15:00,2016-12-27 15:15:00,660,2.2,,1046,32,33,9.75,0,0,1,10.75,Cash,107,41.884987192,-87.620992913,41.859349715,-87.617358006
1294,2016-12-07 22:45:00,2016-12-07 23:00:00,960,5.5,,749,7,28,17,0,0,1,18,Cash,109,41.922082541,-87.634156093,41.88528132,-87.6572332
5329,2016-12-15 21:30:00,2016-12-15 22:00:00,1920,17.8,,911,76,8,43.5,0,0,4,47.5,Cash,101,41.97907082,-87.903039661,41.890922026,-87.618868355
3721,2016-12-05 14:45:00,2016-12-05 14:45:00,240,0,,16,32,32,4.75,0,0,0,4.75,Cash,107,41.880994471,-87.632746489,41.880994471,-87.632746489
8634,2016-12-15 16:00:00,2016-12-15 16:00:00,240,0.7,,792,8,8,5,2,0,0,7,Credit Card,82,41.89321636,-87.63784421,41.89321636,-87.63784421
8361,2016-12-15 18:00:00,2016-12-15 18:15:00,960,1.2,,16,8,32,9,2,0,0,11,Credit Card,82,41.892507781,-87.626214906,41.880994471,-87.632746489
814,2016-12-11 21:45:00,2016-12-11 21:45:00,180,0.5,,504,8,32,4.75,0,0,0,4.75,Cash,101,41.890922026,-87.618868355,41.884987192,-87.620992913
8274,2016-12-31 16:15:00,2016-12-31 16:15:00,720,0,,982,32,7,9.75,2.15,0,1,12.9,Credit Card,8,41.884987192,-87.620992913,41.914616286,-87.631717366
386,2016-12-14 11:45:00,2016-12-14 11:45:00,180,0.6,,334,8,8,4.75,0,0,0,4.75,Cash,107,41.907520075,-87.6266589,41.899155613,-87.626210532
349,2016-12-09 17:45:00,2016-12-09 17:45:00,480,1.5,,1046,32,33,7.5,0,0,1,8.5,Cash,92,41.880994471,-87.632746489,41.859349715,-87.617358006
6620,2016-12-12 17:15:00,2016-12-12 18:00:00,2460,17.4,,313,32,76,43.75,8.75,0,0,52.5,Credit Card,107,41.880994471,-87.632746489,41.97907082,-87.903039661
433,2016-12-21 17:15:00,2016-12-21 17:30:00,1020,0,,1083,32,6,18.25,0,0,1.5,19.75,Cash,109,41.880994471,-87.632746489,41.943237122,-87.643470956
7063,2016-12-09 16:00:00,2016-12-09 16:00:00,420,0,,16,8,32,6.5,0,0,0,6.5,Cash,43,41.892042136,-87.63186395,41.880994471,-87.632746489
157,2016-12-29 17:30:00,2016-12-29 17:30:00,240,0,,792,8,8,5,1,0,0,6,Credit Card,8,41.892507781,-87.626214906,41.89321636,-87.63784421
5990,2016-12-20 22:45:00,2016-12-20 22:45:00,180,0.4,,970,32,8,4.5,0,0,0,4.5,Cash,101,41.880994471,-87.632746489,41.892507781,-87.626214906
2388,2016-12-31 02:30:00,2016-12-31 02:45:00,180,0,,522,7,7,4.75,0,0,2,6.75,Cash,8,41.929046937,-87.651310877,41.929046937,-87.651310877
53,2016-12-28 19:15:00,2016-12-28 19:30:00,1020,0.1,,254,32,28,12,2.4,0,0,14.4,Credit Card,8,41.880994471,-87.632746489,41.87866742,-87.671653621
169,2016-12-06 19:00:00,2016-12-06 19:00:00,360,0.8,,16,32,32,6,0,0,0,6,Cash,43,41.880994471,-87.632746489,41.880994471,-87.632746489
7407,2016-12-03 00:15:00,2016-12-03 00:30:00,240,0.7,,16,32,32,5.25,0,0,0,5.25,Cash,82,41.880994471,-87.632746489,41.880994471,-87.632746489
6569,2016-12-23 16:45:00,2016-12-23 16:45:00,300,0,,792,32,8,5.5,0,0,0,5.5,Cash,101,41.880994471,-87.632746489,41.89321636,-87.63784421
3846,2016-12-09 11:00:00,2016-12-09 11:15:00,900,0.1,,959,32,8,10.25,0,0,0,10.25,Cash,8,41.870607372,-87.622172937,41.89503345,-87.619710672
5857,2016-12-03 02:00:00,2016-12-03 02:00:00,540,0,,970,8,8,8,0,0,0,8,Cash,101,41.90749193,-87.63576009,41.892507781,-87.626214906
1472,2016-12-29 15:30:00,2016-12-29 15:45:00,660,2.4,,1046,8,33,10,2.2,0,1,13.2,Credit Card,43,41.892507781,-87.626214906,41.859349715,-87.617358006
2932,2016-12-08 20:30:00,2016-12-08 20:45:00,960,3.3,,952,32,7,12.5,2.5,0,0,15,Credit Card,107,41.880994471,-87.632746489,41.921854911,-87.646210977
6562,2016-12-02 20:00:00,2016-12-02 20:00:00,240,0,,16,32,32,5.25,0,0,2,7.25,Cash,107,41.877406123,-87.621971652,41.880994471,-87.632746489
733,2016-12-02 22:30:00,2016-12-02 22:30:00,240,0.5,,970,8,8,4.75,0,0,1,5.75,Cash,92,41.892507781,-87.626214906,41.892507781,-87.626214906
5631,2016-12-20 21:00:00,2016-12-20 21:00:00,0,0,,16,32,32,3.25,0,0,1.5,4.75,Cash,43,41.880994471,-87.632746489,41.880994471,-87.632746489
4254,2016-12-19 17:30:00,2016-12-19 17:45:00,240,0,,792,8,8,4.5,2,0,0,6.5,Credit Card,107,41.892042136,-87.63186395,41.89321636,-87.63784421
4128,2016-12-20 16:30:00,2016-12-20 16:30:00,480,1.3,,970,28,8,7,2,0,0,9,Credit Card,109,41.879255084,-87.642648998,41.892507781,-87.626214906
1742,2016-12-02 20:00:00,2016-12-02 20:15:00,600,1.5,,787,32,8,8,0,0,0,8,Cash,109,41.880994471,-87.632746489,41.898331794,-87.620762865
3824,2016-12-31 15:00:00,2016-12-31 15:15:00,420,2.7,,825,8,6,10,4,0,0,14,Credit Card,101,41.898331794,-87.620762865,41.934762456,-87.639853859
5901,2016-12-29 10:45:00,2016-12-29 10:45:00,660,0,,307,8,32,7.75,0,0,0,7.75,Cash,107,41.89321636,-87.63784421,41.877406123,-87.621971652
5114,2016-12-01 09:30:00,2016-12-01 09:30:00,420,0,,16,32,32,6,2,0,1,9,Credit Card,107,41.877406123,-87.621971652,41.880994471,-87.632746489
7748,2016-12-04 20:15:00,2016-12-04 20:30:00,180,0,,16,8,32,5.5,1,0,0,6.5,Credit Card,8,41.891971508,-87.612945414,41.880994471,-87.632746489
5243,2016-12-01 09:15:00,2016-12-01 09:15:00,480,0,,307,8,32,6.75,0,0,0,6.75,Cash,8,41.892072635,-87.628874157,41.877406123,-87.621971652
6407,2016-12-19 15:15:00,2016-12-19 15:15:00,180,0,,16,32,32,4.75,0,0,0,4.75,Cash,8,41.880994471,-87.632746489,41.880994471,-87.632746489
1811,2016-12-26 13:00:00,2016-12-26 13:00:00,360,0,,40,32,28,6.75,2,0,0,8.75,Credit Card,8,41.884987192,-87.620992913,41.885300022,-87.642808466
2742,2016-12-28 17:45:00,2016-12-28 17:45:00,420,1.1,,792,28,8,6.25,0,0,0,6.25,Cash,107,41.885300022,-87.642808466,41.89321636,-87.63784421
5775,2016-12-25 23:30:00,2016-12-26 00:00:00,1680,12.7,,807,28,28,34.25,0,0,0,34.25,Cash,43,41.885300022,-87.642808466,41.879255084,-87.642648998
3617,2016-12-16 10:00:00,2016-12-16 10:00:00,420,0.8,,911,8,8,6.25,0,0,0,6.25,Cash,101,41.898331794,-87.620762865,41.890922026,-87.618868355
3649,2016-12-31 00:30:00,2016-12-31 00:30:00,420,0,,1010,28,28,7,0,0,0,7,Cash,107,41.879255084,-87.642648998,41.867902418,-87.642958665
8247,2016-12-09 02:30:00,2016-12-09 03:00:00,1380,5.7,,16,8,32,19,3.8,0,0,22.8,Credit Card,101,41.892042136,-87.63186395,41.880994471,-87.632746489
7701,2016-12-16 19:30:00,2016-12-16 19:45:00,540,0.8,,307,28,32,6.5,0,0,1,7.5,Cash,82,41.879255084,-87.642648998,41.877406123,-87.621971652
5143,2016-12-16 01:30:00,2016-12-16 01:45:00,300,0,,134,8,24,7,2,0,0,9,Credit Card,8,41.892072635,-87.628874157,41.89830587,-87.653613982
7150,2016-12-14 12:45:00,2016-12-14 12:45:00,420,1.6,,398,28,24,7.25,0,0,1.5,8.75,Cash,107,41.879255084,-87.642648998,41.892658108,-87.652534484
7356,2016-12-12 18:45:00,2016-12-12 19:15:00,1260,3.1,,380,32,8,13.25,2.65,0,0,15.9,Credit Card,101,41.884987192,-87.620992913,41.904935302,-87.649907226
3291,2016-12-22 14:00:00,2016-12-22 14:00:00,420,1,,16,8,32,6.25,3,0,0,9.25,Credit Card,101,41.892507781,-87.626214906,41.880994471,-87.632746489
8634,2016-12-19 09:30:00,2016-12-19 09:45:00,540,1.6,,16,8,32,7.75,1,0,0,8.75,Credit Card,82,41.891971508,-87.612945414,41.880994471,-87.632746489
103,2016-12-29 19:00:00,2016-12-29 19:00:00,360,1,,805,8,8,6.25,1.75,0,1,9,Credit Card,82,41.890922026,-87.618868355,41.902788048,-87.62614559
7,2016-12-29 20:00:00,2016-12-29 20:15:00,660,0.7,,225,8,8,7.25,3,0,1.5,11.75,Credit Card,109,41.892507781,-87.626214906,41.892042136,-87.63186395
1852,2016-12-04 16:15:00,2016-12-04 16:45:00,1380,0.1,,504,33,32,13,2.8,0,1,16.8,Credit Card,107,41.859349715,-87.617358006,41.884987192,-87.620992913
6631,2016-12-22 19:30:00,2016-12-22 19:45:00,540,0.9,,307,32,32,6.75,0,0,1,7.75,Cash,10,41.880994471,-87.632746489,41.877406123,-87.621971652
8647,2016-12-17 19:30:00,2016-12-17 19:45:00,960,5.7,,90,32,6,17,0,0,0,17,Cash,107,41.880994471,-87.632746489,41.943155086,-87.640698076
7860,2016-12-20 16:00:00,2016-12-20 16:15:00,300,0.8,,16,8,32,5.5,0,0,0,5.5,Cash,107,41.892507781,-87.626214906,41.880994471,-87.632746489
7210,2016-12-12 14:45:00,2016-12-12 15:00:00,540,0,,792,8,8,7.5,2,0,0,9.5,Credit Card,107,41.899155613,-87.626210532,41.89321636,-87.63784421
1115,2016-12-08 09:15:00,2016-12-08 09:30:00,900,1.2,,16,8,32,8.75,3,0,1,12.75,Credit Card,107,41.892507781,-87.626214906,41.880994471,-87.632746489
4206,2016-12-20 19:45:00,2016-12-20 20:00:00,360,1,,225,28,8,6.25,2,0,2,10.25,Credit Card,107,41.885300022,-87.642808466,41.892042136,-87.63186395
7587,2016-12-15 10:30:00,2016-12-15 10:45:00,780,1,,16,32,32,8,2,0,0,10,Credit Card,43,41.884987192,-87.620992913,41.880994471,-87.632746489
